url,texto,precio_texto,area_m2,habitaciones,banos,parqueaderos,tipo,sector,ciudad
https://www.metrocuadrado.com/inmueble/arriendo-casa-chia-cr-hacienda-fontanar-alamo-4-habitaciones-3-banos-3-garajes/16447-M6795997?src_url=%2Farriendo%2F%3Fsearch%3Dform,"HACIENDA FONTANAR | Otros | Chía $7.900.000 Casa en Arriendo, HACIENDA FONTANAR, Chía",$7.900.000,163,4,3,3,Casa en Arriendo,HACIENDA FONTANAR,Chía Foto de Casa en Arriendo en HACIENDA FONTANAR
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-3-banos-3-garajes/800-M5852141?src_url=%2Farriendo%2F%3Fsearch%3Dform,"CHICO | Norte | Bogotá D.C. $15.000.000 Apartamento en Arriendo, CHICO, Bogotá D.C.",$15.000.000,125,2,3,3,Apartamento en Arriendo,CHICO,Bogotá D.C. Foto de Apartamento en Arriendo en CHICO
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-nogal-2-habitaciones-3-banos-2-garajes/15920-M6896884?src_url=%2Farriendo%2F%3Fsearch%3Dform,"EL NOGAL | Norte | Bogotá D.C. $8.733.000 Apartamento en Arriendo, EL NOGAL, Bogotá D.C.",$8.733.000,95,2,3,2,Apartamento en Arriendo,EL NOGAL,Bogotá D.C. Foto de Apartamento en Arriendo en EL NOGAL
https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-casa-blanca-4-habitaciones-5-banos-4-garajes/533-M6946306?src_url=%2Farriendo%2F%3Fsearch%3Dform,"HACIENDA SAN SIMON | Guaymaral | Bogotá D.C. $16.000.000 Casa en Arriendo, HACIENDA SAN SIMON, Bogotá D.C.",$16.000.000,350,4,5,4,Casa en Arriendo,HACIENDA SAN SIMON,Bogotá D.C. Foto de Casa en Arriendo en HACIENDA SAN SIMON
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-3-banos-3-garajes/800-M5852336?src_url=%2Farriendo%2F%3Fsearch%3Dform,"CHICO | Norte | Bogotá D.C. $15.000.000 Apartamento en Arriendo, CHICO, Bogotá D.C.",$15.000.000,125,2,3,3,Apartamento en Arriendo,CHICO,Bogotá D.C. Foto de Apartamento en Arriendo en CHICO
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-2-habitaciones-3-banos-3-garajes/800-M5852232?src_url=%2Farriendo%2F%3Fsearch%3Dform,"CHICO | Norte | Bogotá D.C. $15.000.000 Apartamento en Arriendo, CHICO, Bogotá D.C.",$15.000.000,125,2,3,3,Apartamento en Arriendo,CHICO,Bogotá D.C. Foto de Apartamento en Arriendo en CHICO
https://www.metrocuadrado.com/inmueble/arriendo-apartaestudio-cali-chipichape-1-habitaciones-1-banos-1-garajes/14990-M6981002?src_url=%2Farriendo%2F%3Fsearch%3Dform,"SANTA MONICA CHIPICHAPE | Norte | Cali Para estrenar $1.750.000 Apartaestudio en Arriendo, SANTA MONICA CHIPICHAPE, Cali",$1.750.000,29,1,1,1,Apartaestudio en Arriendo,SANTA MONICA CHIPICHAPE,Cali Foto de Apartaestudio en Arriendo en SANTA MONICA CHIPICHAPE
https://www.metrocuadrado.com/inmueble/arriendo-apartaestudio-cali-chipichape-1-habitaciones-1-banos-1-garajes/14990-M6980977?src_url=%2Farriendo%2F%3Fsearch%3Dform,"Destacado CHIPICHAPE | Norte | Cali $1.750.000 Apartaestudio en Arriendo, CHIPICHAPE, Cali",$1.750.000,30,1,1,1,Apartaestudio en Arriendo,CHIPICHAPE,Cali Foto de Apartaestudio en Arriendo en CHIPICHAPE
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-3-banos-2-garajes/726-M3989844?src_url=%2Farriendo%2F%3Fsearch%3Dform,"SAN PATRICIO USAQUEN | Norte | Bogotá D.C. $5.000.000 Apartamento en Arriendo, SAN PATRICIO USAQUEN, Bogotá D.C.",$5.000.000,86,2,3,2,Apartamento en Arriendo,SAN PATRICIO USAQUEN,Bogotá D.C. Foto de Apartamento en Arriendo en SAN PATRICIO USAQUEN
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-porvenir-2-habitaciones-2-banos/19374-M7023211?src_url=%2Farriendo%2F%3Fsearch%3Dform,"EL CHANCO | Occidental | Bogotá D.C. $1.250.000 Apartamento en Arriendo, EL CHANCO, Bogotá D.C.",$1.250.000,48,2,2,,Apartamento en Arriendo,EL CHANCO,Bogotá D.C. Foto de Apartamento en Arriendo en EL CHANCO
https://www.metrocuadrado.com/inmueble/arriendo-casa-chia-na-3-habitaciones-4-banos-2-garajes/407-M6800418?src_url=%2Farriendo%2F%3Fsearch%3Dform,"Avd Chilacos | Chía $4.350.000 Casa en Arriendo, Avd Chilacos, Chía",$4.350.000,138,3,4,2,Casa en Arriendo,Avd Chilacos,Chía Foto de Casa en Arriendo en Avd Chilacos
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-cali-chipichape-1-habitaciones-1-banos-1-garajes/14990-M6980836?src_url=%2Farriendo%2F%3Fsearch%3Dform,"SANTA MONICA CHIPICHAPE | Norte | Cali $1.750.000 Apartamento en Arriendo, SANTA MONICA CHIPICHAPE, Cali",$1.750.000,29,1,1,1,Apartamento en Arriendo,SANTA MONICA CHIPICHAPE,Cali Foto de Apartamento en Arriendo en SANTA MONICA CHIPICHAPE
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-2-habitaciones-3-banos-2-garajes/MC5802103?src_url=%2Farriendo%2F%3Fsearch%3Dform,"ALTOS DEL POBLADO Zona Urbana | Suroriente | Medellín $7.700.000 Apartamento en Arriendo, ALTOS DEL POBLADO Zona Urbana , Medellín",$7.700.000,105,2,3,2,Apartamento en Arriendo,ALTOS DEL POBLADO Zona Urbana,Medellín Foto de Apartamento en Arriendo en ALTOS DEL POBLADO Zona Urbana
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-cartagena-de-indias-serena-del-mar-centro-amurallado-2-habitaciones-2-banos-1-garajes/MC7072800?src_url=%2Farriendo%2F%3Fsearch%3Dform,"SERENA DEL MAR Centro Amurallado | Otros | Cartagena de Indias $2.200.000 Apartamento en Arriendo, SERENA DEL MAR Centro Amurallado, Cartagena de Indias",$2.200.000,59,2,2,1,Apartamento en Arriendo,SERENA DEL MAR Centro Amurallado,Cartagena de Indias Foto de Apartamento en Arriendo en SERENA DEL MAR Centro Amurallado
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-samper-1-habitaciones-2-banos-1-garajes/MC5318396?src_url=%2Farriendo%2F%3Fsearch%3Dform,"CENTRO INTERNACIONAL BAVARIA Centro y Zona Colonial | Centro | Bogotá D.C. $3.800.000 Apartamento en Arriendo, CENTRO INTERNACIONAL BAVARIA Centro y Zona Colonial, Bogotá D.C.",$3.800.000,65,1,2,1,Apartamento en Arriendo,CENTRO INTERNACIONAL BAVARIA Centro y Zona Colonial,Bogotá D.C. Foto de Apartamento en Arriendo en CENTRO INTERNACIONAL BAVARIA Centro y Zona Colonial
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-cartagena-de-indias-crespo-2-habitaciones-2-banos-1-garajes/MC6973942?src_url=%2Farriendo%2F%3Fsearch%3Dform,"SERENA DEL MAR Centro Amurallado | Zona Norte | Cartagena de Indias $3.500.000 Apartamento en Arriendo, SERENA DEL MAR Centro Amurallado, Cartagena de Indias",$3.500.000,65,2,2,1,Apartamento en Arriendo,SERENA DEL MAR Centro Amurallado,Cartagena de Indias Foto de Apartamento en Arriendo en SERENA DEL MAR Centro Amurallado
