url,id_inmueble,texto,precio_texto,area_m2,habitaciones,banos,parqueaderos,sector,ciudad,tipo_inmueble,operacion,fecha_extraccion
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-envigado-2-habitaciones-2-banos-2-garajes/687-M6586676,687-M6586676,"ENVIGADO | Otros | Envigado $6.500.000 Apartamento en Arriendo, ENVIGADO, Envigado",$6.500.000,80,2,2,2,ENVIGADO,Envigado,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-colina-campestre-3-habitaciones-2-banos-1-garajes/34-M7017371,34-M7017371,"Colina Campestre | Bogotá D.C. $2.800.000 Apartamento en Arriendo, Colina Campestre, Bogotá D.C.",$2.800.000,73.4,3,2,1,Colina Campestre,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-bodega-bogota-montevideo/4137-M5720211,4137-M5720211,"montevideo fontibon | Occidental | Bogotá D.C. $35.000.000 Bodega en Arriendo, montevideo fontibon, Bogotá D.C.",$35.000.000,1309,,,,montevideo fontibon,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-1-habitaciones-2-banos-2-garajes/687-M5734233,687-M5734233,"EL POBLADO | Suroriente | Medellín $4.850.000 Apartamento en Arriendo, EL POBLADO, Medellín",$4.850.000,93,1,2,2,EL POBLADO,Medellín,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-bodega-bogota-montevideo/4137-M5743954,4137-M5743954,"MONTEVIDEO | Occidental | Bogotá D.C. $35.000.000 Bodega en Arriendo, MONTEVIDEO, Bogotá D.C.",$35.000.000,1309,,,,MONTEVIDEO,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-finca-armenia-el-caimo-5-habitaciones-4-banos-4-garajes/20259-M7019583,20259-M7019583,"El Caimo | Armenia $8.000.000 Finca en Arriendo, El Caimo, Armenia",$8.000.000,32000,5,4,4,El Caimo,Armenia,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-castropol-3-habitaciones-4-banos-2-garajes/687-M5467962,687-M5467962,"EL POBLADO | Suroriente | Medellín $6.400.000 Casa en Arriendo, EL POBLADO, Medellín",$6.400.000,130,3,4,2,EL POBLADO,Medellín,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-edificio-de-oficinas-bogota-la-porciuncula-4-garajes/4137-M6032873,4137-M6032873,"CHAPINERO | Norte | Bogotá D.C. $140.000.000 Edificio de Oficinas en Arriendo, CHAPINERO, Bogotá D.C.",$140.000.000,2500,,,4,CHAPINERO,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-oficina-bogota-samper-5-banos-4-garajes/3142-M2822461,3142-M2822461,"SAMPER | Centro | Bogotá D.C. $32.562.000 Oficina en Arriendo, SAMPER, Bogotá D.C.",$32.562.000,486,,5,4,SAMPER,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-oficina-bogota-zona-g-4-banos-4-garajes/412-M5387542,412-M5387542,"zona g | Otros | Bogotá D.C. $78.000.000 Oficina en Arriendo, zona g, Bogotá D.C.",$78.000.000,1234,,4,4,zona g,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.2-2-habitaciones-2-banos-2-garajes/687-M5514237,687-M5514237,"EL POBLADO | Suroriente | Medellín $5.300.000 Apartamento en Arriendo, EL POBLADO, Medellín",$5.300.000,87,2,2,2,EL POBLADO,Medellín,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-ibague-arkamonica-3-habitaciones-3-banos-2-garajes/464-M6776405,464-M6776405,"Arkamonica | Ibagué $2.500.000 Apartamento en Arriendo, Arkamonica, Ibagué",$2.500.000,100,3,3,2,Arkamonica,Ibagué,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-oficina-bogota-san-patricio/3142-1001706,3142-1001706,"BOCHICA II | Norte | Bogotá D.C. $13.230.000 Oficina en Arriendo, BOCHICA II, Bogotá D.C.",$13.230.000,378,,,,BOCHICA II,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-3-habitaciones-4-banos-3-garajes/687-M6165750,687-M6165750,"EL POBLADO | Suroriente | Medellín $17.300.000 Apartamento en Arriendo, EL POBLADO, Medellín",$17.300.000,320,3,4,3,EL POBLADO,Medellín,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-4-habitaciones-4-banos-3-garajes/687-M5470849,687-M5470849,"EL POBLADO | Suroriente | Medellín $13.000.000 Apartamento en Arriendo, EL POBLADO, Medellín",$13.000.000,240,4,4,3,EL POBLADO,Medellín,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-bodega-bogota-zona-franca-fontibon/4137-M5744305,4137-M5744305,"ZONA FRANCA FONTIBON | Otros | Bogotá D.C. $36.000.000 Bodega en Arriendo, ZONA FRANCA FONTIBON, Bogotá D.C.",$36.000.000,1304,,,,ZONA FRANCA FONTIBON,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-oficina-bogota-4-banos-4-garajes/412-M5680005,412-M5680005,"CHICO NORTE | Otros | Bogotá D.C. $50.320.000 Oficina en Arriendo, CHICO NORTE, Bogotá D.C.",$50.320.000,592,,4,4,CHICO NORTE,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/687-M6072221,687-M6072221,"EL POBLADO | Suroriente | Medellín $7.200.000 Apartamento en Arriendo, EL POBLADO, Medellín",$7.200.000,144,3,2,1,EL POBLADO,Medellín,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-bodega-bogota/4137-M5771699,4137-M5771699,"ZONA FRANCA | Occidental | Bogotá D.C. $36.000.000 Bodega en Arriendo, ZONA FRANCA, Bogotá D.C.",$36.000.000,1304,,,,ZONA FRANCA,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-3-habitaciones-2-banos-2-garajes/687-M6502198,687-M6502198,"EL POBLADO | Suroriente | Medellín $5.150.000 Apartamento en Arriendo, EL POBLADO, Medellín",$5.150.000,100,3,2,2,EL POBLADO,Medellín,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-bodega-itagui-los-naranjos-4-banos/4660-M6286517,4660-M6286517,"Los Naranjos | Itagui $75.000.000 Bodega en Arriendo, Los Naranjos, Itagui",$75.000.000,2500,,4,,Los Naranjos,Itagui,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-bodega-bogota-las-ferias-5-banos/15704-M6968402,15704-M6968402,"Las Ferias | Bogotá D.C. $22.000.000 Bodega en Arriendo, Las Ferias, Bogotá D.C.",$22.000.000,640,,5,,Las Ferias,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-bodega-bogota-na/15704-M6968549,15704-M6968549,"Colina Campestre | Bogotá D.C. $80.000.000 Bodega en Arriendo, Colina Campestre, Bogotá D.C.",$80.000.000,1056,,,,Colina Campestre,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-la-estrella-toledo-2-habitaciones-2-banos-2-garajes/17465-M6432265,17465-M6432265,"Toledo | La Estrella $3.300.000 Apartamento en Arriendo, Toledo, La Estrella",$3.300.000,78,2,2,2,Toledo,La Estrella,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-oficina-bogota-engativa-5-banos/15704-M5760475,15704-M5760475,"Engativa | Bogotá D.C. $67.386.160 Oficina en Arriendo, Engativa, Bogotá D.C.",$67.386.160,886,,5,,Engativa,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-la-estrella-toledo-2-habitaciones-2-banos-2-garajes/17465-M6432294,17465-M6432294,"Toledo | La Estrella $3.000.000 Apartamento en Arriendo, Toledo, La Estrella",$3.000.000,65,2,2,2,Toledo,La Estrella,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-cota-incluye-siberia-na-1-banos-4-garajes/14493-M5247658,14493-M5247658,"Siberia | Cota (Incluye Siberia) $8.000.000 Local Comercial en Arriendo, Siberia, Cota (Incluye Siberia)",$8.000.000,100,,1,4,Siberia,Cota (Incluye Siberia),apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-bodega-duitama-duitama-4-banos/15704-M6875065,15704-M6875065,"Duitama | Duitama $14.000.000 Bodega en Arriendo, Duitama, Duitama",$14.000.000,1250,,4,,Duitama,Duitama,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-bogota-salazar-gomez-1-banos/15704-M5773139,15704-M5773139,"Salazar Gomez | Bogotá D.C. $31.797.050 Local Comercial en Arriendo, Salazar Gomez, Bogotá D.C.",$31.797.050,527,,1,,Salazar Gomez,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-bodega-cota-incluye-siberia-cota-siberia/11204-M4952618,11204-M4952618,"COTA SIBERIA | Cota (Incluye Siberia) $35.000.000 Bodega en Arriendo, COTA SIBERIA, Cota (Incluye Siberia)",$35.000.000,1840,,,,COTA SIBERIA,Cota (Incluye Siberia),apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-retiro-chapineros-1-habitaciones-1-banos-1-garajes/14059-M6669941,14059-M6669941,"Chapineros | Retiro $2.600.000 Apartamento en Arriendo, Chapineros, Retiro",$2.600.000,56,1,1,1,Chapineros,Retiro,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-envigado-zuniga-2-habitaciones-2-banos-2-garajes/12133-M6319314,12133-M6319314,"Zuñiga | Envigado $5.900.000 Apartamento en Arriendo, Zuñiga, Envigado",$5.900.000,90,2,2,2,Zuñiga,Envigado,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-monjes-1-habitaciones-1-banos/164-M6676654,164-M6676654,"Los Monjes | Bogotá D.C. $1.800.000 Apartamento en Arriendo, Los Monjes, Bogotá D.C.",$1.800.000,30,1,1,,Los Monjes,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-rionegro-centro-1-habitaciones-2-banos-1-garajes/12133-M6091434,12133-M6091434,"Centro | Rionegro $2.000.000 Apartamento en Arriendo, Centro, Rionegro",$2.000.000,40,1,2,1,Centro,Rionegro,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-casa-pereira-via-cerritos-cartago-4-habitaciones-4-banos-4-garajes/17914-M7036880,17914-M7036880,"Via Cerritos Cartago | Pereira $20.000.000 Casa en Arriendo, Via Cerritos Cartago, Pereira",$20.000.000,11013,4,4,4,Via Cerritos Cartago,Pereira,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-casa-rionegro-sajonia-3-habitaciones-5-banos-4-garajes/12133-M6481435,12133-M6481435,"Sajonia | Rionegro $14.000.000 Casa en Arriendo, Sajonia, Rionegro",$14.000.000,334,3,5,4,Sajonia,Rionegro,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-polo-club-1-habitaciones-1-banos/183-M6857446,183-M6857446,"Polo Club | Bogotá D.C. $1.850.000 Apartamento en Arriendo, Polo Club, Bogotá D.C.",$1.850.000,27,1,1,,Polo Club,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-bodega-cota-incluye-siberia/3636-M5595002,3636-M5595002,"Otros | Cota (Incluye Siberia) $84.000.000 Bodega en Arriendo, Cota (Incluye Siberia)",$84.000.000,3600,,,,,,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-soacha-uaecd-007-3-habitaciones/2214-M6444335,2214-M6444335,"Soacha | Soacha $900.000 Apartamento en Arriendo, Soacha, Soacha",$900.000,47,3,,,Soacha,Soacha,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-soacha-cr.-el-triunfo-et.-i-3-habitaciones/2214-M6619666,2214-M6619666,"Hogares | Soacha $800.000 Apartamento en Arriendo, Hogares, Soacha",$800.000,52,3,,,Hogares,Soacha,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-cali-santa-rita-3-habitaciones-5-banos-3-garajes/12937-M6378398,12937-M6378398,"Santa Rita | Cali $10.000.000 Apartamento en Arriendo, Santa Rita, Cali",$10.000.000,305,3,5,3,Santa Rita,Cali,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-3-banos-1-garajes/MC7014233,MC7014233,"CHICO NORTE II Zona Urbana | Norte | Bogotá D.C. $11.700.000 Apartamento en Arriendo, CHICO NORTE II Zona Urbana, Bogotá D.C.",$11.700.000,95,2,3,1,CHICO NORTE II Zona Urbana,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-puerto-colombia-cr.-villa-campestre-2-habitaciones-2-banos-1-garajes/MC6915147,MC6915147,"CONJUNTO RESIDENIA MALLORCA CIUDAD MALLORQUIN BARRANQUILLA | Otros | Puerto Colombia $2.700.000 Apartamento en Arriendo, CONJUNTO RESIDENIA MALLORCA CIUDAD MALLORQUIN BARRANQUILLA, Puerto Colombia",$2.700.000,60,2,2,1,CONJUNTO RESIDENIA MALLORCA CIUDAD MALLORQUIN BARRANQUILLA,Puerto Colombia,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-puerto-colombia-cr.-villa-campestre-3-habitaciones-2-banos-1-garajes/MC7008156,MC7008156,"Ciudad mallorquin | Otros | Puerto Colombia $2.700.000 Apartamento en Arriendo, Ciudad mallorquin, Puerto Colombia",$2.700.000,78,3,2,1,Ciudad mallorquin,Puerto Colombia,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ciudad-berna-2-habitaciones-1-banos/MC6948344,MC6948344,"CIUDAD BERNA Antonio Nariño | Sur | Bogotá D.C. $1.320.000 Apartamento en Arriendo, CIUDAD BERNA Antonio Nariño, Bogotá D.C.",$1.320.000,42,2,1,,CIUDAD BERNA Antonio Nariño,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-el-poblado-3-habitaciones-5-banos-3-garajes/687-1532954,687-1532954,"Poblado | Suroriente | Medellín $25.500.000 Casa en Arriendo, Poblado, Medellín",$25.500.000,500,3,5,3,Poblado,Medellín,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-oficina-bogota-san-jose-fontibon-5-banos-4-garajes/3437-M4451833,3437-M4451833,"FONTIBON AEROPUERTO | Occidental | Bogotá D.C. $17.100.000 Oficina en Arriendo, FONTIBON AEROPUERTO, Bogotá D.C.",$17.100.000,450,,5,4,FONTIBON AEROPUERTO,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-edificio-de-oficinas-bogota-villa-magdala-4-garajes/4137-M5972327,4137-M5972327,"EL TOBERIN | Norte | Bogotá D.C. $50.000.000 Edificio de Oficinas en Arriendo, EL TOBERIN, Bogotá D.C.",$50.000.000,1000,,,4,EL TOBERIN,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-bodega-bogota-chapinero-central/4137-M5958841,4137-M5958841,"CHAPINERO CENTRAL | Chapinero | Bogotá D.C. $30.000.000 Bodega en Arriendo, CHAPINERO CENTRAL, Bogotá D.C.",$30.000.000,715,,,,CHAPINERO CENTRAL,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-san-jose-de-bavaria-5-habitaciones-5-banos-4-garajes/3604-M4965678,3604-M4965678,"SAN JOSE DE BAVARIA | Noroccidente | Bogotá D.C. $16.000.000 Casa en Arriendo, SAN JOSE DE BAVARIA, Bogotá D.C.",$16.000.000,450,5,5,4,SAN JOSE DE BAVARIA,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-el-diamante-no.2-4-habitaciones-4-banos-2-garajes/687-M5471225,687-M5471225,"EL POBLADO | Suroriente | Medellín $6.750.000 Casa en Arriendo, EL POBLADO, Medellín",$6.750.000,286,4,4,2,EL POBLADO,Medellín,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no2-4-habitaciones-5-banos-2-garajes/687-M6165771,687-M6165771,"EL POBLADO | Suroriente | Medellín $13.500.000 Apartamento en Arriendo, EL POBLADO, Medellín",$13.500.000,320,4,5,2,EL POBLADO,Medellín,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-conquistadores-3-habitaciones-3-banos-1-garajes/23054-M6942855,23054-M6942855,"Conquistadores | Suroccidente | Medellín $5.000.000 Apartamento en Arriendo, Conquistadores, Medellín",$5.000.000,115,3,3,1,Conquistadores,Medellín,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-bodega-bogota-chapinero-central/4137-M5958901,4137-M5958901,"CHAPINERO CENTRAL | Chapinero | Bogotá D.C. $30.000.000 Bodega en Arriendo, CHAPINERO CENTRAL, Bogotá D.C.",$30.000.000,715,,,,CHAPINERO CENTRAL,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-armenia-caimo-2-habitaciones-3-banos-2-garajes/20259-M6308748,20259-M6308748,"Caimo | Armenia $4.500.000 Apartamento en Arriendo, Caimo, Armenia",$4.500.000,110,2,3,2,Caimo,Armenia,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-2-habitaciones-1-banos-2-garajes/12116-M6944982,12116-M6944982,"LAURELES | Noroccidente | Medellín $3.200.000 Apartamento en Arriendo, LAURELES, Medellín",$3.200.000,70,2,1,2,LAURELES,Medellín,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-patio-bonito-3-habitaciones-2-banos-2-garajes/687-M5841832,687-M5841832,"EL POBLADO | Otros | Medellín $4.150.000 Apartamento en Arriendo, EL POBLADO, Medellín",$4.150.000,89,3,2,2,EL POBLADO,Medellín,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-bodega-bogota-chapinero-central/4137-M5958871,4137-M5958871,"CHAPINERO CENTRAL | Chapinero | Bogotá D.C. $30.000.000 Bodega en Arriendo, CHAPINERO CENTRAL, Bogotá D.C.",$30.000.000,715,,,,CHAPINERO CENTRAL,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-edificio-de-oficinas-bogota-el-vervenal-4-garajes/412-M6111363,412-M6111363,"EL VERVENAL | Norte | Bogotá D.C. $28.000.000 Edificio de Oficinas en Arriendo, EL VERVENAL, Bogotá D.C.",$28.000.000,2000,,,4,EL VERVENAL,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-fe-2-habitaciones-2-banos-1-garajes/12116-M6315881,12116-M6315881,"GUAYABAL | Suroccidente | Medellín $3.750.000 Apartamento en Arriendo, GUAYABAL, Medellín",$3.750.000,68,2,2,1,GUAYABAL,Medellín,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-envigado-2-habitaciones-3-banos-3-garajes/687-M6311891,687-M6311891,"ENVIGADO | Otros | Envigado $11.000.000 Apartamento en Arriendo, ENVIGADO, Envigado",$11.000.000,155,2,3,3,ENVIGADO,Envigado,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-refugio-3-habitaciones-5-banos-2-garajes/13436-M6836721,13436-M6836721,"Refugio | Norte | Bogotá D.C. $11.000.000 Apartamento en Arriendo, Refugio, Bogotá D.C.",$11.000.000,159,3,5,2,Refugio,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-floresta-5-habitaciones-3-banos/12116-M4772798,12116-M4772798,"LA AMERICA | Noroccidente | Medellín $3.600.000 Apartamento en Arriendo, LA AMERICA, Medellín",$3.600.000,200,5,3,,LA AMERICA,Medellín,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-oficina-bogota-chico-norte-et-ii-5-banos-4-garajes/10457-M6587458,10457-M6587458,"CHICO | Norte | Bogotá D.C. $16.380.000 Oficina en Arriendo, CHICO, Bogotá D.C.",$16.380.000,252,,5,4,CHICO,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-bodega-bogota-chapinero-central/4137-M5958890,4137-M5958890,"CHAPINERO CENTRAL | Chapinero | Bogotá D.C. $30.000.000 Bodega en Arriendo, CHAPINERO CENTRAL, Bogotá D.C.",$30.000.000,715,,,,CHAPINERO CENTRAL,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-edificio-de-oficinas-bogota-restrepo-4-garajes/4137-M5972198,4137-M5972198,"RESTREPO ZONA COMERCIAL | Sur | Bogotá D.C. $128.000.000 Edificio de Oficinas en Arriendo, RESTREPO ZONA COMERCIAL, Bogotá D.C.",$128.000.000,2838,,,4,RESTREPO ZONA COMERCIAL,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-manizales-la-carola-1-banos/778-M6041738,778-M6041738,"La Carola | Manizales $2.700.000 Local Comercial en Arriendo, La Carola, Manizales",$2.700.000,59,,1,,La Carola,Manizales,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-edificio-de-oficinas-bogota-restrepo-1-garajes/4137-M5972257,4137-M5972257,"RESTREPO ZONA COMERCIAL | Sur | Bogotá D.C. $128.000.000 Edificio de Oficinas en Arriendo, RESTREPO ZONA COMERCIAL, Bogotá D.C.",$128.000.000,2838,,,1,RESTREPO ZONA COMERCIAL,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-bodega-madrid-madrid-4-banos-4-garajes/12639-M5544734,12639-M5544734,"Madrid | Madrid $198.000.000 Bodega en Arriendo, Madrid, Madrid",$198.000.000,12500,,4,4,Madrid,Madrid,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-bodega-cota-incluye-siberia-siberia-cota/11204-M4642244,11204-M4642244,"SIBERIA COTA | Cota (Incluye Siberia) $23.000.000 Bodega en Arriendo, SIBERIA COTA, Cota (Incluye Siberia)",$23.000.000,1550,,,,SIBERIA COTA,Cota (Incluye Siberia),apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-bogota-salazar-gomez-1-banos/15704-M5773137,15704-M5773137,"Salazar Gomez | Bogotá D.C. $14.090.000 Local Comercial en Arriendo, Salazar Gomez, Bogotá D.C.",$14.090.000,216,,1,,Salazar Gomez,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-oficina-bogota-chico-norte-5-banos-4-garajes/15704-M4696453,15704-M4696453,"Chico Navarra | Norte | Bogotá D.C. $27.000.000 Oficina en Arriendo, Chico Navarra, Bogotá D.C.",$27.000.000,326,,5,4,Chico Navarra,Bogotá D.C.,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-facatativa-facatativa-1-banos/343-M6154502,343-M6154502,"Facatativa | Facatativa $1.600.000 Local Comercial en Arriendo, Facatativa, Facatativa",$1.600.000,42,,1,,Facatativa,Facatativa,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-ibague-centro-comercial-la-estacion/4830-M3353090,4830-M3353090,"Centro comercial la estación | Ibagué $64.860.000 Local Comercial en Arriendo, Centro comercial la estación, Ibagué",$64.860.000,1081,,,,Centro comercial la estación,Ibagué,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-itagui-la-gloria-1-banos/18055-M6404073,18055-M6404073,"La Gloria | Itagui $2.200.000 Local Comercial en Arriendo, La Gloria, Itagui",$2.200.000,85,,1,,La Gloria,Itagui,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-santa-marta-na-2-habitaciones-2-banos-1-garajes/16610-M5769278,16610-M5769278,"Santa Marta | Santa Marta $5.500.000 Apartamento en Arriendo, Santa Marta, Santa Marta",$5.500.000,84,2,2,1,Santa Marta,Santa Marta,apartaestudio,arriendo,2026-09-10T04:25:40+00:00
