url,id_inmueble,texto,precio_texto,area_m2,habitaciones,banos,parqueaderos,sector,ciudad,tipo_inmueble,operacion,fecha_extraccion
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-la-candelaria-1-habitaciones-1-banos/17587-M6485408,17587-M6485408,"La Candelaria | Bogotá D.C. $215.000.000 Apartaestudio en Venta, La Candelaria, Bogotá D.C.",$215.000.000,27,1,1,,La Candelaria,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-santa-barbara-oriental-1-habitaciones-2-banos-1-garajes/20690-M6281821,20690-M6281821,"SANTA BARBARA ORIENTAL | Norte | Bogotá D.C. $650.000.000 Apartaestudio en Venta, SANTA BARBARA ORIENTAL, Bogotá D.C.",$650.000.000,69,1,2,1,SANTA BARBARA ORIENTAL,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-paloquemao-1-habitaciones-1-banos/20832-M6187871,20832-M6187871,"Paloquemao | Centro | Bogotá D.C. $240.000.000 Apartaestudio en Venta, Paloquemao, Bogotá D.C.",$240.000.000,31,1,1,,Paloquemao,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-santa-barbara-occidental-1-habitaciones-1-banos-1-garajes/11079-M6825626,11079-M6825626,"SANTA BARBARA | Norte | Bogotá D.C. $350.000.000 Apartaestudio en Venta, SANTA BARBARA, Bogotá D.C.",$350.000.000,38,1,1,1,SANTA BARBARA,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-la-granja-1-habitaciones-1-banos/3496-M6704948,3496-M6704948,"La Granja | Bogotá D.C. $220.000.000 Apartaestudio en Venta, La Granja, Bogotá D.C.",$220.000.000,30,1,1,,La Granja,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-cali-santa-teresita-1-habitaciones-1-banos-1-garajes/23604-M6951712,23604-M6951712,"Santa Teresita | Cali $515.000.000 Apartaestudio en Venta, Santa Teresita, Cali",$515.000.000,50,1,1,1,Santa Teresita,Cali,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-monteria-pasatiempo-1-habitaciones-2-banos-1-garajes/10159-M7020147,10159-M7020147,"Pasatiempo | Montería $180.000.000 Apartaestudio en Venta, Pasatiempo, Montería",$180.000.000,42.37,1,2,1,Pasatiempo,Montería,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-quimbaya-centro-1-habitaciones-1-banos/778-M6473918,778-M6473918,"Centro | Quimbaya $182.837.549 Apartaestudio en Venta, Centro, Quimbaya",$182.837.549,38,1,1,,Centro,Quimbaya,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-armenia-av.-centenario-1-habitaciones-1-banos-1-garajes/18385-M6737495,18385-M6737495,"Av Centenario | Armenia $240.000.000 Apartaestudio en Venta, Av Centenario, Armenia",$240.000.000,35,1,1,1,Av Centenario,Armenia,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-santa-marta-rodadero-1-habitaciones-1-banos/20693-M5975406,20693-M5975406,"Rodadero | Santa Marta $220.000.000 Apartaestudio en Venta, Rodadero, Santa Marta",$220.000.000,26.7,1,1,,Rodadero,Santa Marta,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-barranquilla-olaya-herrera-1-habitaciones-1-banos/21330-M6651408,21330-M6651408,"LAS MERCEDES | Otros | Barranquilla $140.000.000 Apartaestudio en Venta, LAS MERCEDES, Barranquilla",$140.000.000,60,1,1,,LAS MERCEDES,Barranquilla,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-girardota-na-4-habitaciones-5-banos-4-garajes/22583-M6657246,22583-M6657246,"San Sebastian | Girardota $1.600.000.000 Apartaestudio en Venta, San Sebastian, Girardota",$1.600.000.000,3880,4,5,4,San Sebastian,Girardota,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-armenia-la-campina-1-habitaciones-1-banos-1-garajes/20625-M6573205,20625-M6573205,"AVENIDA CENTENARIO | Otros | Armenia $315.000.000 Apartaestudio en Venta, AVENIDA CENTENARIO, Armenia",$315.000.000,39,1,1,1,AVENIDA CENTENARIO,Armenia,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-la-alameda-1-habitaciones-1-banos/3553-M6566945,3553-M6566945,"EL CENTRO | Centro | Bogotá D.C. $140.000.000 Apartaestudio en Venta, EL CENTRO, Bogotá D.C.",$140.000.000,32,1,1,,EL CENTRO,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-rionegro-san-nicolas-1-habitaciones-1-banos/21472-M6840883,21472-M6840883,"San Nicolas | Rionegro $415.000.000 Apartaestudio en Venta, San Nicolas, Rionegro",$415.000.000,58,1,1,,San Nicolas,Rionegro,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-medellin-simesa-1-habitaciones-2-banos-1-garajes/20487-M6342737,20487-M6342737,"CIUDAD DEL RIO | Suroriente | Medellín $550.000.000 Apartaestudio en Venta, CIUDAD DEL RIO, Medellín",$550.000.000,51,1,2,1,CIUDAD DEL RIO,Medellín,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-chapinero-alto-1-habitaciones-2-banos-1-garajes/23024-M6719634,23024-M6719634,"Chapinero Alto | Bogotá D.C. $410.000.000 Apartaestudio en Venta, Chapinero Alto, Bogotá D.C.",$410.000.000,41.76,1,2,1,Chapinero Alto,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-molinos-norte-1-habitaciones-2-banos-1-garajes/3774-M6801390,3774-M6801390,"SANTA PAULA | Norte | Bogotá D.C. $650.000.000 Apartaestudio en Venta, SANTA PAULA, Bogotá D.C.",$650.000.000,60,1,2,1,SANTA PAULA,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-retiro-na-1-habitaciones-2-banos-1-garajes/13313-M6890312,13313-M6890312,"El Retiro | Retiro $530.000.000 Apartaestudio en Venta, El Retiro, Retiro",$530.000.000,60,1,2,1,El Retiro,Retiro,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-la-ceja-el-tambo-3-habitaciones-2-banos-1-garajes/23604-M7007402,23604-M7007402,"El Tambo | La Ceja $300.000.000 Apartaestudio en Venta, El Tambo, La Ceja",$300.000.000,60,3,2,1,El Tambo,La Ceja,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-quimbaya-centro-1-habitaciones-1-banos/778-M6473932,778-M6473932,"Centro | Quimbaya $176.852.549 Apartaestudio en Venta, Centro, Quimbaya",$176.852.549,37,1,1,,Centro,Quimbaya,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-medellin-santa-teresita-1-habitaciones-1-banos/22278-M6496512,22278-M6496512,"Santa Teresita | Medellín $585.000.000 Apartaestudio en Venta, Santa Teresita, Medellín",$585.000.000,43.63,1,1,,Santa Teresita,Medellín,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-belen-1-habitaciones-1-banos/20859-M6626671,20859-M6626671,"Belen | Bogotá D.C. $159.000.000 Apartaestudio en Venta, Belen, Bogotá D.C.",$159.000.000,25.3,1,1,,Belen,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-asd-1-habitaciones-1-banos/2996-M6870297,2996-M6870297,"NORTH POINT | Norte | Bogotá D.C. $260.000.000 Apartaestudio en Venta, NORTH POINT, Bogotá D.C.",$260.000.000,33,1,1,,NORTH POINT,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-santa-marta-aeromar-1-habitaciones-1-banos-1-garajes/20198-M6921895,20198-M6921895,"AEROPUERTO | Otros | Santa Marta Para inversión $400.000.000 Apartaestudio en Venta, AEROPUERTO, Santa Marta",$400.000.000,29.5,1,1,1,AEROPUERTO,Santa Marta,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-san-patricio-1-habitaciones-1-banos-1-garajes/2328-M6449046,2328-M6449046,"CHICO SAN PATRICIO | Norte | Bogotá D.C. Para inversión $485.000.000 Apartaestudio en Venta, CHICO SAN PATRICIO, Bogotá D.C.",$485.000.000,47.24,1,1,1,CHICO SAN PATRICIO,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-country-club-1-habitaciones-1-banos/21373-M6903101,21373-M6903101,"Country Club | Bogotá D.C. $380.000.000 Apartaestudio en Venta, Country Club, Bogotá D.C.",$380.000.000,33,1,1,,Country Club,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-chapinero-central-1-habitaciones-1-banos/19578-M5956233,19578-M5956233,"Chapinero Central | Bogotá D.C. $198.500.000 Apartaestudio en Venta, Chapinero Central, Bogotá D.C.",$198.500.000,22,1,1,,Chapinero Central,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-manizales-milan-1-habitaciones-1-banos-1-garajes/22157-M6426848,22157-M6426848,"Milan | Manizales $420.000.000 Apartaestudio en Venta, Milan, Manizales",$420.000.000,63,1,1,1,Milan,Manizales,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-cartagena-de-indias-providencia-3-habitaciones-3-banos-1-garajes/3967-M7018595,3967-M7018595,"Providencia | Cartagena de Indias $400.000.000 Apartaestudio en Venta, Providencia, Cartagena de Indias",$400.000.000,140,3,3,1,Providencia,Cartagena de Indias,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-quimbaya-centro-1-habitaciones-1-banos/778-M6473906,778-M6473906,"Centro | Quimbaya $199.365.000 Apartaestudio en Venta, Centro, Quimbaya",$199.365.000,38,1,1,,Centro,Quimbaya,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-quimbaya-centro-1-habitaciones-1-banos/778-M6473818,778-M6473818,"Centro | Quimbaya $176.537.549 Apartaestudio en Venta, Centro, Quimbaya",$176.537.549,37,1,1,,Centro,Quimbaya,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-san-fernando-2-habitaciones-2-banos/3774-M6893941,3774-M6893941,"San Fernando | Bogotá D.C. $215.000.000 Apartaestudio en Venta, San Fernando, Bogotá D.C.",$215.000.000,27,2,2,,San Fernando,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-jardin-del-apogeo-1-habitaciones-1-banos/290-M6611777,290-M6611777,"BOSA | Sur | Bogotá D.C. $135.000.000 Apartaestudio en Venta, BOSA, Bogotá D.C.",$135.000.000,32,1,1,,BOSA,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-armenia-cr.-san-luis-rey-1-habitaciones-1-banos/21475-M6661023,21475-M6661023,"Oro Negro | Norte | Armenia $170.000.000 Apartaestudio en Venta, Oro Negro, Armenia",$170.000.000,33.4,1,1,,Oro Negro,Armenia,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-quimbaya-centro-1-habitaciones-1-banos/778-M6473870,778-M6473870,"Centro | Quimbaya $176.762.549 Apartaestudio en Venta, Centro, Quimbaya",$176.762.549,37,1,1,,Centro,Quimbaya,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-el-plan-1-habitaciones-1-banos-1-garajes/368-M6697274,368-M6697274,"COLINA GRATAMIRA | Noroccidente | Bogotá D.C. $420.000.000 Apartaestudio en Venta, COLINA GRATAMIRA, Bogotá D.C.",$420.000.000,42,1,1,1,COLINA GRATAMIRA,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-armenia-avenida-centenario-1-habitaciones-1-banos-1-garajes/20259-M6833986,20259-M6833986,"Avenida Centenario | Armenia $280.000.000 Apartaestudio en Venta, Avenida Centenario, Armenia",$280.000.000,34,1,1,1,Avenida Centenario,Armenia,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-barranquilla-el-poblado-1-habitaciones-1-banos-1-garajes/23185-M7010098,23185-M7010098,"EL POBLADO | Noroccidente | Barranquilla $330.000.000 Apartaestudio en Venta, EL POBLADO, Barranquilla",$330.000.000,35.75,1,1,1,EL POBLADO,Barranquilla,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-la-estrella-pueblo-viejo-2-habitaciones-2-banos/17183-M6077035,17183-M6077035,"Pueblo Viejo | La Estrella $245.000.000 Apartaestudio en Venta, Pueblo Viejo, La Estrella",$245.000.000,56,2,2,,Pueblo Viejo,La Estrella,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-colombia-1-habitaciones-1-banos/20426-M6075484,20426-M6075484,"COLOMBIA | Occidental | Bogotá D.C. $290.000.000 Apartaestudio en Venta, COLOMBIA, Bogotá D.C.",$290.000.000,29,1,1,,COLOMBIA,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-chico-norte-et-ii-1-habitaciones-2-banos-1-garajes/2238-M6765243,2238-M6765243,"CHICO RESERVADO CHICO | Norte | Bogotá D.C. $525.000.000 Apartaestudio en Venta, CHICO RESERVADO CHICO, Bogotá D.C.",$525.000.000,51,1,2,1,CHICO RESERVADO CHICO,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-eduardo-santos-1-habitaciones-1-banos/3038-M6757671,3038-M6757671,"CENTRO COLONIAL | Centro | Bogotá D.C. $270.000.000 Apartaestudio en Venta, CENTRO COLONIAL, Bogotá D.C.",$270.000.000,30,1,1,,CENTRO COLONIAL,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-cali-urbanizacion-la-flora-1-habitaciones-2-banos-1-garajes/15746-M5827128,15746-M5827128,"LA FLORA | Otros | Cali $280.000.000 Apartaestudio en Venta, LA FLORA, Cali",$280.000.000,40,1,2,1,LA FLORA,Cali,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-barranquilla-andalucia-1-habitaciones-1-banos-1-garajes/18539-M6397454,18539-M6397454,"Andalucia | Barranquilla $275.000.000 Apartaestudio en Venta, Andalucia, Barranquilla",$275.000.000,41,1,1,1,Andalucia,Barranquilla,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-la-estanzuela-1-habitaciones-1-banos/3057-M6519033,3057-M6519033,"La Estanzuela | Bogotá D.C. $250.000.000 Apartaestudio en Venta, La Estanzuela, Bogotá D.C.",$250.000.000,37,1,1,,La Estanzuela,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-medellin-san-lucas-poblado-1-habitaciones-2-banos-1-garajes/16632-M5691992,16632-M5691992,"San Lucas Poblado | Medellín $900.000.000 Apartaestudio en Venta, San Lucas Poblado, Medellín",$900.000.000,7,1,2,1,San Lucas Poblado,Medellín,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-medellin-poblado-1-habitaciones-2-banos-1-garajes/16632-M5691669,16632-M5691669,"Poblado | Medellín $880.000.000 Apartaestudio en Venta, Poblado, Medellín",$880.000.000,94,1,2,1,Poblado,Medellín,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-centro-internacional-1-habitaciones-1-banos/17245-M6654067,17245-M6654067,"Centro Internacional | Bogotá D.C. $380.000.000 Apartaestudio en Venta, Centro Internacional, Bogotá D.C.",$380.000.000,33,1,1,,Centro Internacional,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-nuevo-contry-1-habitaciones-1-banos/17369-M6790068,17369-M6790068,"NUEVO COUNTRY | Norte | Bogotá D.C. $360.000.000 Apartaestudio en Venta, NUEVO COUNTRY, Bogotá D.C.",$360.000.000,35,1,1,,NUEVO COUNTRY,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-medellin-laureles-medellin-1-habitaciones-1-banos-1-garajes/10310-M6704950,10310-M6704950,"Laureles Medellin | Medellín $458.000.000 Apartaestudio en Venta, Laureles Medellin, Medellín",$458.000.000,67,1,1,1,Laureles Medellin,Medellín,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-las-nieves-1-habitaciones-1-banos/21539-M6404322,21539-M6404322,"CENTRO LAS NIEVES | Centro | Bogotá D.C. $269.000.000 Apartaestudio en Venta, CENTRO LAS NIEVES, Bogotá D.C.",$269.000.000,23,1,1,,CENTRO LAS NIEVES,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-lisboa-1-habitaciones-1-banos-1-garajes/603-M6281527,603-M6281527,"Lisboa | Bogotá D.C. $315.000.000 Apartaestudio en Venta, Lisboa, Bogotá D.C.",$315.000.000,37,1,1,1,Lisboa,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-pardo-rubio-1-habitaciones-1-banos/13436-M6357506,13436-M6357506,"PARDO RUBIO | Chapinero | Bogotá D.C. $380.000.000 Apartaestudio en Venta, PARDO RUBIO, Bogotá D.C.",$380.000.000,16.19,1,1,,PARDO RUBIO,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-itagui-ditaires-1-habitaciones-1-banos-1-garajes/14115-M6650268,14115-M6650268,"Ditaires | Itagui $290.000.000 Apartaestudio en Venta, Ditaires, Itagui",$290.000.000,43,1,1,1,Ditaires,Itagui,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bucaramanga-bolivar-1-habitaciones-1-banos/19577-M6901834,19577-M6901834,"Bolivar | Bucaramanga $180.000.000 Apartaestudio en Venta, Bolivar, Bucaramanga",$180.000.000,39,1,1,,Bolivar,Bucaramanga,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-zipaquira-las-villas-3-habitaciones-2-banos/20706-M6599257,20706-M6599257,"Las Villas | Zipaquira $220.000.000 Apartaestudio en Venta, Las Villas, Zipaquira",$220.000.000,63,3,2,,Las Villas,Zipaquira,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-armenia-fundadores-1-habitaciones-1-banos/21475-M6144570,21475-M6144570,"Fundadores | Armenia $195.000.000 Apartaestudio en Venta, Fundadores, Armenia",$195.000.000,33.2,1,1,,Fundadores,Armenia,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-medellin-campo-alegre-1-habitaciones-1-banos/21131-M6981001,21131-M6981001,"San Javier | Noroccidente | Medellín $250.000.000 Apartaestudio en Venta, San Javier, Medellín",$250.000.000,33,1,1,,San Javier,Medellín,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-cartagena-de-indias-zona-residencial-crespo-1-habitaciones-1-banos/21339-M6244508,21339-M6244508,"Zona Residencial Crespo | Cartagena de Indias $450.000.000 Apartaestudio en Venta, Zona Residencial Crespo, Cartagena de Indias",$450.000.000,43,1,1,,Zona Residencial Crespo,Cartagena de Indias,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-armenia-av.-centenario-1-habitaciones-1-banos-1-garajes/18385-M6557539,18385-M6557539,"Av Centenario | Armenia $360.000.000 Apartaestudio en Venta, Av Centenario, Armenia",$360.000.000,39,1,1,1,Av Centenario,Armenia,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-usaquen-1-habitaciones-1-banos-1-garajes/20031-M6649970,20031-M6649970,"Usaquen | Bogotá D.C. $430.000.000 Apartaestudio en Venta, Usaquen, Bogotá D.C.",$430.000.000,57,1,1,1,Usaquen,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-medellin-villa-hermosa-1-habitaciones-1-banos/23074-M6895854,23074-M6895854,"Villa Hermosa | Medellín $190.000.000 Apartaestudio en Venta, Villa Hermosa, Medellín",$190.000.000,35.69,1,1,,Villa Hermosa,Medellín,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-chico-norte-et-iii-1-habitaciones-1-banos-1-garajes/2359-M6928952,2359-M6928952,"CHICO NORTE III | Norte | Bogotá D.C. $600.000.000 Apartaestudio en Venta, CHICO NORTE III, Bogotá D.C.",$600.000.000,30,1,1,1,CHICO NORTE III,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-medellin-las-palmas-1-habitaciones-2-banos-1-garajes/22583-M6832937,22583-M6832937,"Las Palmas | Medellín $530.000.000 Apartaestudio en Venta, Las Palmas, Medellín",$530.000.000,55,1,2,1,Las Palmas,Medellín,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-armenia-na-1-habitaciones-1-banos-1-garajes/21475-M6144580,21475-M6144580,"Centenario | Armenia $298.000.000 Apartaestudio en Venta, Centenario, Armenia",$298.000.000,36,1,1,1,Centenario,Armenia,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-san-fernando-occidental-1-habitaciones-1-banos/22190-M6481481,22190-M6481481,"san fernando barrios unidos | Occidental | Bogotá D.C. $215.000.000 Apartaestudio en Venta, san fernando barrios unidos, Bogotá D.C.",$215.000.000,23.02,1,1,,san fernando barrios unidos,Bogotá D.C.,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-pereira-pinares-de-san-martin-1-habitaciones-2-banos-1-garajes/2808-M4138905,2808-M4138905,"PINARES | Zona Urbana | Pereira $285.000.000 Apartaestudio en Venta, PINARES, Pereira",$285.000.000,47,1,2,1,PINARES,Pereira,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-medellin-san-javier-no.-1-1-habitaciones-1-banos/21388-M6120554,21388-M6120554,"San Javier | Noroccidente | Medellín $180.000.000 Apartaestudio en Venta, San Javier, Medellín",$180.000.000,38,1,1,,San Javier,Medellín,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-armenia-los-corales-1-habitaciones-1-banos-1-garajes/19617-M6710168,19617-M6710168,"Los Corales | Armenia $600.000.000 Apartaestudio en Venta, Los Corales, Armenia",$600.000.000,92,1,1,1,Los Corales,Armenia,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-pereira-pinares-de-san-martin-1-habitaciones-2-banos-1-garajes/2808-M6047413,2808-M6047413,"PINARES | Zona Urbana | Pereira $480.000.000 Apartaestudio en Venta, PINARES, Pereira",$480.000.000,49,1,2,1,PINARES,Pereira,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-bogota-1-habitaciones-1-banos-1-garajes/20139-M7013361,20139-M7013361,"Destacado Chapinero | Bogotá D.C. $330.000.000 Apartaestudio en Venta, Bogotá D.C.",$330.000.000,33.5,1,1,1,,,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-armenia-na-1-habitaciones-1-banos-1-garajes/23042-M6997552,23042-M6997552,"Avenida 19 Norte | Armenia $170.000.000 Apartaestudio en Venta, Avenida 19 Norte, Armenia",$170.000.000,30,1,1,1,Avenida 19 Norte,Armenia,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-chia-delicias-norte-1-habitaciones-1-banos-1-garajes/20719-M6015174,20719-M6015174,"CHIA CUNDINAMARCA | Otros | Chía $255.000.000 Apartaestudio en Venta, CHIA CUNDINAMARCA, Chía",$255.000.000,35,1,1,1,CHIA CUNDINAMARCA,Chía,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-medellin-patio-bonito-1-habitaciones-2-banos-2-garajes/11976-M6355348,11976-M6355348,"Destacado Castropol | Suroriente | Medellín $620.000.000 Apartaestudio en Venta, Castropol, Medellín",$620.000.000,59.94,1,2,2,Castropol,Medellín,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-pereira-centro-1-habitaciones-1-banos/16610-M4722404,16610-M4722404,"Centro | Pereira $240.000.000 Apartaestudio en Venta, Centro, Pereira",$240.000.000,53,1,1,,Centro,Pereira,apartaestudio,venta,2026-09-10T04:25:40+00:00
https://www.metrocuadrado.com/inmueble/venta-apartaestudio-armenia-cr.-mirador-de-los-ocobos-1-habitaciones-1-banos-1-garajes/19675-M5748100,19675-M5748100,"Destacado MERCEDES DEL NORTE | Norte | Armenia Para inversión $230.000.000 Apartaestudio en Venta, MERCEDES DEL NORTE, Armenia",$230.000.000,30,1,1,1,MERCEDES DEL NORTE,Armenia,apartaestudio,venta,2026-09-10T04:25:40+00:00
